axis,tissue_key,condition,constrained,n_echoes,dTE_ms,snr,noise,sigma_joint,max_relSD_T2,functional,functional_value,functional_SD,delta
arm,kidney_cortex,normal,0,32,10.0,100.0,rician,1,,tubular/vascular long-T2 fraction (1 - mass below 120 ms),,0.175696224157548,
arm,kidney_medulla,normal,0,32,10.0,100.0,gaussian_real,0,,luminal/vascular long-T2 fraction (1 - mass below 120 ms),,0.18673121552935268,
arm,kidney_medulla,normal,0,32,10.0,100.0,rician,0,,luminal/vascular long-T2 fraction (1 - mass below 120 ms),,0.18693975998615098,
arm,kidney_medulla,normal,0,32,10.0,100.0,rician,1,,luminal/vascular long-T2 fraction (1 - mass below 120 ms),,0.18694628769226182,
arm,pancreas,normal,0,32,10.0,100.0,gaussian_real,0,,vascular/long-T2 fraction (1 - mass below 90 ms),,0.06293635512659437,
arm,pancreas,normal,0,32,10.0,100.0,rician,0,,vascular/long-T2 fraction (1 - mass below 90 ms),,0.06333166358625936,
arm,pancreas,normal,0,32,10.0,100.0,rician,1,,vascular/long-T2 fraction (1 - mass below 90 ms),,0.06337816699460523,
arm,prostate_pz,normal,0,32,10.0,100.0,gaussian_real,0,,luminal water fraction (1 - mass below 200 ms),,0.10456170023393155,-0.14
arm,prostate_pz,normal,0,32,10.0,100.0,rician,0,,luminal water fraction (1 - mass below 200 ms),,0.10460075881491299,-0.14
arm,prostate_pz,normal,0,32,10.0,100.0,rician,1,,luminal water fraction (1 - mass below 200 ms),,0.10460083201606934,-0.14
arm,breast_fibroglandular,normal,0,32,10.0,100.0,gaussian_real,0,,fat fraction (1 - mass below 80 ms),,0.4331270213483867,
arm,breast_fibroglandular,normal,0,32,10.0,100.0,rician,0,,fat fraction (1 - mass below 80 ms),,0.43741820328633385,
arm,breast_fibroglandular,normal,0,32,10.0,100.0,rician,1,,fat fraction (1 - mass below 80 ms),,0.43814552450831,
arm,adipose_tissue,normal,0,32,10.0,100.0,gaussian_real,0,,water fraction (mass below 75 ms),,0.06012714197118732,
arm,adipose_tissue,normal,0,32,10.0,100.0,rician,0,,water fraction (mass below 75 ms),,0.060176958718834286,
arm,adipose_tissue,normal,0,32,10.0,100.0,rician,1,,water fraction (mass below 75 ms),,0.06018363326092276,
arm,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,32,10.0,100.0,gaussian_real,0,,fat fraction (1 - mass below 55 ms),,0.24854921495593868,0.081
arm,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,32,10.0,100.0,rician,0,,fat fraction (1 - mass below 55 ms),,0.3391868650051433,0.081
arm,liver_steatosis_pdff10,"hepatic steatosis, grade 1",0,32,10.0,100.0,rician,1,,fat fraction (1 - mass below 55 ms),,0.3723528550677524,0.081
arm,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,32,10.0,100.0,gaussian_real,0,,fat fraction (1 - mass below 55 ms),,0.25264940121829954,0.231
arm,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,32,10.0,100.0,rician,0,,fat fraction (1 - mass below 55 ms),,0.29337242987652046,0.231
arm,liver_steatosis_pdff25,"hepatic steatosis, grade 3",0,32,10.0,100.0,rician,1,,fat fraction (1 - mass below 55 ms),,0.311088119044315,0.231
arm,prostate_pz_cancer,"prostate cancer, peripheral zone",0,32,10.0,100.0,gaussian_real,0,,luminal water fraction (1 - mass below 200 ms),,0.07660111651972873,-0.14
arm,prostate_pz_cancer,"prostate cancer, peripheral zone",0,32,10.0,100.0,rician,0,,luminal water fraction (1 - mass below 200 ms),,0.07670589205654871,-0.14
arm,prostate_pz_cancer,"prostate cancer, peripheral zone",0,32,10.0,100.0,rician,1,,luminal water fraction (1 - mass below 200 ms),,0.0767067576214418,-0.14
arm,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,32,10.0,100.0,gaussian_real,0,,extracellular / vascular fraction (1 - mass below 60 ms),,0.02329292917448178,0.062
arm,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,32,10.0,100.0,rician,0,,extracellular / vascular fraction (1 - mass below 60 ms),,0.023492061911673218,0.062
arm,skeletal_muscle_venous_filling,venous filling (vascular compartment expanded),0,32,10.0,100.0,rician,1,,extracellular / vascular fraction (1 - mass below 60 ms),,0.023516258370018868,0.062
arm,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,32,10.0,100.0,gaussian_real,0,,myelin water fraction (mass below 40 ms),,0.056719132223354334,-0.0605
arm,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,32,10.0,100.0,rician,0,,myelin water fraction (mass below 40 ms),,0.05678039281590058,-0.0605
arm,brain_wm_ms_lesion,"multiple sclerosis lesion (chronic, demyelinated)",0,32,10.0,100.0,rician,1,,myelin water fraction (mass below 40 ms),,0.056780433691673265,-0.0605
